GameKey,season,home_team,away_team,home_score,away_score,home_team_win,home_AvgGainPerPass,home_AvgGainPerRush,home_AvgGainPlay,home_CompletionPct,home_ExtraPointAttempts,home_ExtraPointSuccesses,home_FGs,home_FairCatches,home_FieldGoalAttempts,home_FieldGoalSuccesses,home_FirstDowns,home_FirstDownsP,home_FirstDownsPn,home_FirstDownsR,home_FourthDown,home_FourthDownConversionAttempts,home_FourthDownConversionSuccesses,home_FourthDownPct,home_Fumbles,home_FumblesLost,home_FumblesOrig,home_GameDateShort,home_GoalToGo,home_GoalToGoConversionAttempts,home_GoalToGoConversionSuccesses,home_GoalToGoPct,home_GrossPuntingAverage,home_GrossYardsPassing,home_Inside20,home_Interceptions,home_KickoffReturnAvg,home_KickoffReturnYards,home_KickoffReturns,home_NPA,home_NetYardsPassing,home_NetYardsRushing,home_PATs,home_PassAttempts,home_PassCompletions,home_PassingFirstDowns,home_Penalties,home_PenaltyFirstDowns,home_PenaltyYards,home_Points,home_PointsOT,home_PointsQ1,home_PointsQ2,home_PointsQ3,home_PointsQ4,home_PuntReturnAvg,home_PuntReturns,home_PuntTouchbacks,home_PuntYards,home_Punts,home_PuntsBlocked,home_PuntsInside20,home_PuntsReturnYards,home_PuntsReturnYardsInverse,home_RedZone,home_RedZoneConversionAttempts,home_RedZoneConversionSuccesses,home_RedZonePct,home_RushingFirstDowns,home_RushingPlays,home_SackYardageLost,home_Safeties,home_Season,home_TDs,home_ThirdDown,home_ThirdDownConversionAttempts,home_ThirdDownConversionSuccesses,home_ThirdDownPct,home_TimeOfPossessionMinutes,home_TimeOfPossessionSeconds,home_TimeofPossession,home_TimesSacked,home_TotalFirstDowns,home_TotalNetYards,home_TotalOffPlays,home_TotalPlays,home_TotalRushingPlays,home_Touchbacks,home_TouchdownsPassing,home_TouchdownsRushing,home_TouchdownsTotal,home_TwoPnt,home_TwoPointPassingAttempts,home_TwoPointPassingSuccesses,home_TwoPointRushingAttempts,home_TwoPointRushingSuccesses,home_YardsLostonSacks,away_AvgGainPerPass,away_AvgGainPerRush,away_AvgGainPlay,away_CompletionPct,away_ExtraPointAttempts,away_ExtraPointSuccesses,away_FGs,away_FairCatches,away_FieldGoalAttempts,away_FieldGoalSuccesses,away_FirstDowns,away_FirstDownsP,away_FirstDownsPn,away_FirstDownsR,away_FourthDown,away_FourthDownConversionAttempts,away_FourthDownConversionSuccesses,away_FourthDownPct,away_Fumbles,away_FumblesLost,away_FumblesOrig,away_GameDateShort,away_GoalToGo,away_GoalToGoConversionAttempts,away_GoalToGoConversionSuccesses,away_GoalToGoPct,away_GrossPuntingAverage,away_GrossYardsPassing,away_Inside20,away_Interceptions,away_KickoffReturnAvg,away_KickoffReturnYards,away_KickoffReturns,away_NPA,away_NetYardsPassing,away_NetYardsRushing,away_PATs,away_PassAttempts,away_PassCompletions,away_PassingFirstDowns,away_Penalties,away_PenaltyFirstDowns,away_PenaltyYards,away_Points,away_PointsOT,away_PointsQ1,away_PointsQ2,away_PointsQ3,away_PointsQ4,away_PuntReturnAvg,away_PuntReturns,away_PuntTouchbacks,away_PuntYards,away_Punts,away_PuntsBlocked,away_PuntsInside20,away_PuntsReturnYards,away_PuntsReturnYardsInverse,away_RedZone,away_RedZoneConversionAttempts,away_RedZoneConversionSuccesses,away_RedZonePct,away_RushingFirstDowns,away_RushingPlays,away_SackYardageLost,away_Safeties,away_Season,away_TDs,away_ThirdDown,away_ThirdDownConversionAttempts,away_ThirdDownConversionSuccesses,away_ThirdDownPct,away_TimeOfPossessionMinutes,away_TimeOfPossessionSeconds,away_TimeofPossession,away_TimesSacked,away_TotalFirstDowns,away_TotalNetYards,away_TotalOffPlays,away_TotalPlays,away_TotalRushingPlays,away_Touchbacks,away_TouchdownsPassing,away_TouchdownsRushing,away_TouchdownsTotal,away_TwoPnt,away_TwoPointPassingAttempts,away_TwoPointPassingSuccesses,away_TwoPointRushingAttempts,away_TwoPointRushingSuccesses,away_YardsLostonSacks
59532,2024,NE,SEA,20,23,0,4.2,5.1,4.7,55.56%,2,2,2-3,1,3,2,19,9,2,8,0-0,0,0,0.00%,1-0,0,1,9/15,2-2,2,2,100.00%,57.0,149,3,0,0.0,0,0,47.3,125,185,2-2,27,15,9,3,2,42,20,0,7,6,0,7,12.0,2,1,342,6,0,3,24,38,2-4,4,2,50.00%,8,36,24,0,,1-1-0,6-16,16,6,37.50%,35,42,35:42,3,19,310,66,66,36,1,1,1,2,0-0,0,0,0,0,24,6.6,2.4,5.4,75.00%,2,2,3-3,2,3,3,18,11,2,5,1-2,2,1,50.00%,0-0,0,0,9/15,1-1,1,1,100.00%,53.8,327,1,0,26.0,26,1,45.0,312,46,2-2,44,33,11,6,2,50,23,3,7,10,0,3,19.0,2,1,269,5,0,1,38,24,1-3,3,1,33.33%,5,19,15,0,,1-1-0,7-15,15,7,46.67%,29,41,29:41,3,18,358,66,66,19,1,1,1,2,0-0,0,0,0,0,15
59578,2024,NE,MIA,10,15,0,4.1,7.9,5.4,52.94%,1,1,1-2,0,2,1,15,8,2,5,0-1,1,0,0.00%,0-0,0,0,10/6,0-0,0,0,0.00%,51.7,160,1,0,24.0,24,1,39.7,148,151,1-1,34,18,8,12,2,105,10,0,7,0,3,0,15.0,1,3,310,6,0,1,15,12,0-2,2,0,0.00%,5,19,12,0,,1-0-0,4-13,13,4,30.77%,25,40,25:40,2,15,299,55,55,19,3,0,1,1,0-0,0,0,0,0,12,5.3,4.7,5.0,58.06%,0,0,3-4,2,4,3,24,10,4,10,0-1,1,0,0.00%,3-1,1,3,10/6,1-1,1,1,100.00%,29.3,194,1,1,19.0,19,1,24.3,179,193,0-0,31,18,10,6,4,54,15,0,3,0,6,6,12.0,1,0,88,3,1,1,12,15,1-2,2,1,50.00%,10,41,15,0,,1-0-0,2-11,11,2,18.18%,34,20,34:20,3,24,372,75,75,41,0,0,1,1,0-1,1,0,0,0,15
59590,2024,NE,HST,21,41,0,5.6,3.2,4.6,60.61%,3,3,0-0,1,0,0,17,12,2,3,2-2,2,2,100.00%,3-2,2,3,10/13,1-1,1,1,100.00%,49.8,243,2,2,23.2,139,6,44.8,209,82,3-3,33,20,12,9,2,50,21,0,0,7,7,7,8.0,2,0,299,6,0,2,16,30,1-1,1,1,100.00%,3,26,34,0,,0-3-0,3-13,13,3,23.08%,29,13,29:13,4,17,291,63,63,26,0,3,0,3,0-0,0,0,0,0,34,5.2,6.9,5.9,62.50%,5,5,2-3,2,3,2,20,13,2,5,0-0,0,0,0.00%,1-0,0,1,10/13,3-3,3,3,100.00%,46.3,192,1,1,25.0,25,1,42.3,176,192,5-5,32,20,13,4,2,38,41,0,14,0,13,14,7.5,4,0,185,4,0,1,30,16,3-3,3,3,100.00%,5,28,16,0,,2-3-0,4-11,11,4,36.36%,30,47,30:47,2,20,368,62,62,28,0,3,2,5,0-0,0,0,0,0,16
59621,2024,NE,NYJ,25,22,1,4.3,3.6,3.9,60.00%,2,2,1-1,0,1,1,19,7,2,10,1-1,1,1,100.00%,2-0,0,2,10/27,1-2,2,1,50.00%,47.2,155,1,0,17.0,17,1,33.0,136,112,2-2,30,18,7,5,2,50,25,0,7,0,7,11,24.3,3,0,236,5,0,1,73,71,3-4,4,3,75.00%,10,31,19,0,,3-0-0,7-15,15,7,46.67%,30,26,30:26,2,19,248,63,63,31,0,0,3,3,1-1,1,1,0,0,19,7.7,4.0,5.9,60.71%,2,1,1-2,1,2,1,22,12,4,6,0-0,0,0,0.00%,2-0,0,2,10/27,3-3,3,3,100.00%,44.3,233,1,0,0.0,0,0,21.0,224,112,1-2,28,17,12,8,4,55,22,0,6,7,3,6,17.8,4,1,177,4,0,1,71,73,3-5,5,3,60.00%,6,28,9,0,,1-2-0,4-10,10,4,40.00%,29,34,29:34,1,22,336,57,57,28,1,2,1,3,0-1,1,0,0,0,9
59664,2024,NE,LA,22,28,0,6.1,4.2,5.3,74.36%,2,1,3-3,1,3,3,26,16,4,6,0-0,0,0,0.00%,2-1,1,2,11/17,1-2,2,1,50.00%,37.0,282,1,1,31.0,62,2,27.0,257,125,1-2,39,29,16,7,4,45,22,0,7,3,3,9,0.0,0,1,74,2,0,1,0,0,2-5,5,2,40.00%,6,30,25,0,,0-2-0,6-14,14,6,42.86%,37,20,37:20,3,26,382,72,72,30,1,2,0,2,0-0,0,0,0,0,25,10.9,4.5,7.9,66.67%,4,4,0-1,1,1,0,19,13,1,5,1-1,1,1,100.00%,0-0,0,0,11/17,1-2,2,1,50.00%,34.5,295,3,0,27.3,82,3,34.5,295,107,4-4,27,18,13,7,1,66,28,0,0,14,14,0,0.0,0,0,138,4,0,3,0,0,3-4,4,3,75.00%,5,24,0,0,,0-4-0,2-8,8,2,25.00%,22,40,22:40,0,19,402,51,51,24,0,4,0,4,0-0,0,0,0,0,0
59695,2024,NE,IND,24,25,0,6.5,6.5,6.5,80.00%,1,1,3-5,0,5,3,23,14,0,9,0-0,0,0,0.00%,2-0,0,2,12/1,0-2,2,0,0.00%,38.0,238,0,1,26.7,80,3,35.0,222,200,1-1,30,24,14,7,0,88,24,0,6,10,0,8,15.5,2,0,38,1,0,0,31,3,2-6,6,2,33.33%,9,31,16,0,,1-1-0,6-11,11,6,54.55%,34,12,34:12,4,23,422,65,65,31,0,1,1,2,1-1,1,1,0,0,16,4.5,4.2,4.4,50.00%,2,2,1-1,0,1,1,20,5,2,13,3-3,3,3,100.00%,1-0,0,1,12/1,3-3,3,3,100.00%,50.0,109,0,2,24.0,72,3,34.5,109,144,2-2,24,12,5,2,2,15,25,0,7,7,3,8,3.0,1,0,100,2,0,0,3,31,3-4,4,3,75.00%,13,34,0,0,,1-2-0,5-11,11,5,45.45%,25,48,25:48,0,20,253,58,58,34,0,2,1,3,1-1,0,0,1,1,0
59753,2024,NE,LAC,7,40,1,3.0,4.8,3.8,54.17%,1,1,0-0,1,0,0,11,4,3,4,0-3,3,0,0.00%,1-1,1,1,12/28,0-0,0,0,0.00%,55.0,115,2,0,26.8,107,4,50.5,85,96,1-1,24,13,4,7,3,60,7,0,0,7,0,0,15.0,1,0,220,4,0,2,15,18,0-0,0,0,0.00%,4,20,30,0,,0-1-0,2-10,10,2,20.00%,19,26,19:26,4,11,181,48,48,20,0,1,0,1,0-0,0,0,0,0,30,7.0,4.0,5.6,65.00%,4,4,4-4,1,4,4,29,16,3,10,2-2,2,2,100.00%,0-0,0,0,12/28,2-2,2,2,100.00%,46.0,281,1,0,17.0,17,1,38.5,281,147,4-4,40,26,16,6,3,54,40,0,7,13,10,10,9.0,2,0,92,2,0,1,18,15,2-4,4,2,50.00%,10,37,0,0,,1-3-0,10-17,17,10,58.82%,40,34,40:34,0,29,428,77,77,37,0,3,1,4,0-0,0,0,0,0,0
59774,2024,NE,BUF,23,16,1,7.5,2.6,5.1,73.33%,2,2,3-3,0,3,3,19,14,0,5,1-1,1,1,100.00%,1-1,1,1,1/5,1-2,2,1,50.00%,37.0,241,2,0,16.0,16,1,37.0,232,77,2-2,30,22,14,7,0,59,23,0,7,7,3,6,13.0,2,0,111,3,0,2,26,0,1-3,3,1,33.33%,5,30,9,0,,1-1-0,4-12,12,4,33.33%,31,14,31:14,1,19,309,61,61,30,0,1,1,2,0-0,0,0,0,0,9,4.0,3.9,4.0,56.25%,2,1,1-1,1,1,1,16,7,1,8,1-4,4,1,25.00%,1-0,0,1,1/5,2-2,2,2,100.00%,40.8,129,1,0,27.7,83,3,34.3,129,130,1-2,32,18,7,6,1,35,16,0,0,10,6,0,0.0,0,0,163,4,0,1,0,26,2-2,2,2,100.00%,8,33,0,0,,1-1-0,6-15,15,6,40.00%,28,46,28:46,0,16,259,65,65,33,0,1,1,2,0-0,0,0,0,0,0
59516,2024,NO,CAR,47,10,1,8.0,4.9,6.1,79.17%,5,5,4-4,0,4,4,22,7,2,13,0-0,0,0,0.00%,1-1,1,1,9/8,2-2,2,2,100.00%,36.5,200,1,0,32.5,65,2,36.5,199,180,5-5,24,19,7,10,2,95,47,0,17,13,7,10,15.0,4,0,73,2,0,1,60,0,4-4,4,4,100.00%,13,37,1,0,,2-3-0,7-13,13,7,53.85%,36,39,36:39,1,22,379,62,62,37,0,3,2,5,0-0,0,0,0,0,1,3.9,2.9,3.5,41.94%,1,1,1-1,0,1,1,11,7,2,2,1-3,3,1,33.33%,1-1,1,1,9/8,1-1,1,1,100.00%,38.2,161,0,2,25.8,232,9,26.2,135,58,1-1,31,13,7,6,2,80,10,0,0,3,7,0,0.0,0,0,191,5,0,0,0,60,1-2,2,1,50.00%,2,20,26,0,,1-0-0,1-10,10,1,10.00%,23,21,23:21,4,11,193,55,55,20,0,0,1,1,0-0,0,0,0,0,26
59544,2024,NO,PHI,12,15,0,5.0,3.1,4.0,56.00%,0,0,2-2,0,2,2,12,7,0,5,0-1,1,0,0.00%,0-0,0,0,9/22,0-0,0,0,0.00%,40.5,142,2,1,0.0,0,0,39.0,130,89,0-0,25,14,7,3,0,25,12,0,3,0,0,9,0.0,1,0,162,4,0,2,0,6,1-3,3,1,33.33%,5,29,12,0,,0-1-0,6-13,13,6,46.15%,27,45,27:45,1,12,219,55,55,29,0,1,0,1,0-1,1,0,0,0,12,6.9,6.9,6.9,76.32%,1,1,0-1,2,1,0,20,11,1,8,1-3,3,1,33.33%,2-1,1,2,9/22,1-1,1,1,100.00%,21.5,311,0,1,25.7,77,3,21.5,288,172,1-1,38,29,11,7,1,45,15,0,0,0,0,15,6.0,1,0,43,2,1,0,6,0,1-3,3,1,33.33%,8,25,23,0,,2-0-0,6-14,14,6,42.86%,32,15,32:15,4,20,460,67,67,25,0,0,2,2,1-1,0,0,1,1,23
59591,2024,NO,TB,27,51,0,4.9,3.9,4.6,55.00%,3,3,2-2,0,2,2,19,13,3,3,1-1,1,1,100.00%,3-1,1,3,10/13,2-2,2,2,100.00%,44.3,243,3,2,25.0,25,1,42.3,222,81,3-3,40,22,13,7,3,70,27,0,0,27,0,0,28.0,2,0,266,6,0,3,56,12,2-4,4,2,50.00%,3,21,21,0,,1-1-1,4-13,13,4,30.77%,25,58,25:58,5,19,303,66,66,21,0,1,1,3,0-0,0,0,0,0,21,8.6,7.9,8.3,66.67%,6,6,1-1,2,1,1,31,15,3,13,0-0,0,0,0.00%,1-0,0,1,10/13,3-3,3,3,100.00%,44.0,325,1,3,25.5,153,6,25.3,317,277,6-6,36,24,15,12,3,86,51,0,17,7,7,20,4.0,3,0,132,3,0,1,12,56,4-5,5,4,80.00%,13,35,8,0,,2-4-1,6-10,10,6,60.00%,34,2,34:02,1,31,594,72,72,35,0,4,2,7,0-1,1,0,0,0,8
59600,2024,NO,DEN,10,33,0,3.9,4.6,4.1,71.79%,1,1,1-1,2,1,1,15,7,2,6,3-4,4,3,75.00%,2-2,2,2,10/17,0-0,0,0,0.00%,44.5,210,3,0,24.2,121,5,39.0,174,97,1-1,39,28,7,5,2,35,10,0,0,3,0,7,13.0,1,1,267,6,0,3,13,13,1-2,2,1,50.00%,6,21,36,0,,0-1-0,5-17,17,5,29.41%,26,44,26:44,6,15,271,66,66,21,1,1,0,1,0-0,0,0,0,0,36,6.3,6.4,6.4,61.54%,3,3,4-4,2,4,4,22,8,1,13,0-0,0,0,0.00%,1-1,1,1,10/17,2-2,2,2,100.00%,43.0,164,1,0,30.0,60,2,38.7,164,225,3-3,26,16,8,7,1,47,33,0,3,13,10,7,6.5,2,0,129,3,0,1,13,13,2-3,3,2,66.67%,13,35,0,0,,2-0-1,4-11,11,4,36.36%,33,16,33:16,0,22,389,61,61,35,0,0,2,3,0-0,0,0,0,0,0
59652,2024,NO,ATL,20,17,1,10.8,3.6,7.0,64.00%,2,2,2-2,2,2,2,14,8,1,5,0-1,1,0,0.00%,1-0,0,1,11/10,1-1,1,1,100.00%,44.8,269,4,0,25.5,51,2,43.2,269,96,2-2,25,16,8,8,1,76,20,0,0,17,3,0,18.0,1,0,224,5,0,4,18,8,1-3,3,1,33.33%,5,27,0,0,,0-2-0,5-13,13,5,38.46%,24,53,24:53,0,14,365,52,52,27,0,2,0,2,0-0,0,0,0,0,0,7.0,5.7,6.4,60.53%,2,2,1-4,3,4,1,25,12,4,9,1-2,2,1,50.00%,2-0,0,2,11/10,1-2,2,1,50.00%,48.0,306,1,1,28.6,143,5,42.0,287,181,2-2,38,23,12,6,4,45,17,0,0,7,10,0,8.0,1,0,144,3,0,1,8,18,1-3,3,1,33.33%,9,32,19,0,,2-0-0,5-14,14,5,35.71%,35,7,35:07,3,25,468,73,73,32,0,0,2,2,0-0,0,0,0,0,19
59665,2024,NO,CLV,35,14,1,8.6,7.6,8.2,75.86%,5,5,0-0,3,0,0,19,11,0,8,1-1,1,1,100.00%,2-1,1,2,11/17,1-1,1,1,100.00%,36.7,266,3,1,42.0,42,1,36.7,259,214,5-5,29,22,11,5,0,41,35,0,7,7,0,21,27.0,2,0,110,3,0,3,54,0,2-3,3,2,66.67%,8,28,7,0,,3-2-0,5-10,10,5,50.00%,30,38,30:38,1,19,473,58,58,28,0,2,3,5,0-0,0,0,0,0,7,7.5,3.3,6.3,63.83%,0,0,0-2,2,2,0,22,17,2,3,1-3,3,1,33.33%,0-0,0,0,11/17,0-1,1,0,0.00%,45.6,395,1,0,18.5,37,2,34.8,377,66,0-0,47,30,17,3,2,14,14,0,6,0,8,0,0.0,0,0,228,5,0,1,0,54,0-1,1,0,0.00%,3,20,18,0,,0-2-0,3-13,13,3,23.08%,29,22,29:22,3,22,443,70,70,20,0,2,0,2,1-2,2,1,0,0,18
59699,2024,NO,LA,14,21,0,5.0,4.6,4.8,64.86%,0,0,2-3,1,3,2,19,11,1,7,2-3,3,2,66.67%,0-0,0,0,12/1,0-0,0,0,0.00%,42.7,184,2,0,0.0,0,0,42.7,184,143,0-0,37,24,11,4,1,38,14,0,3,3,0,8,0.0,0,0,128,3,0,2,0,0,0-2,2,0,0.00%,7,31,0,0,,0-1-0,5-15,15,5,33.33%,32,37,32:37,0,19,327,68,68,31,0,1,0,1,1-1,1,1,0,0,0,6.4,5.4,5.9,58.33%,3,3,0-0,1,0,0,22,9,1,12,1-2,2,1,50.00%,0-0,0,0,12/1,3-3,3,3,100.00%,38.7,183,2,0,33.3,100,3,38.7,166,156,3-3,24,14,9,3,1,30,21,0,0,0,7,14,0.0,1,0,116,3,0,2,0,0,3-3,3,3,100.00%,12,29,17,0,,1-2-0,4-9,9,4,44.44%,27,23,27:23,2,22,322,55,55,29,0,2,1,3,0-0,0,0,0,0,17
59721,2024,NO,WAS,19,20,0,5.0,4.3,4.8,46.88%,1,1,2-2,0,2,2,17,11,3,3,1-1,1,1,100.00%,0-0,0,0,12/15,1-1,1,1,100.00%,46.8,205,2,1,28.0,140,5,43.8,176,69,1-1,32,15,11,4,3,36,19,0,0,0,7,12,2.0,3,0,187,4,0,2,6,12,1-2,2,1,50.00%,3,16,29,0,,0-2-0,3-11,11,3,27.27%,19,10,19:10,3,17,245,51,51,16,0,2,0,2,0-1,1,0,0,0,29,4.8,3.9,4.4,80.65%,2,2,2-3,1,3,2,23,11,1,11,1-1,1,1,100.00%,1-0,0,1,12/15,2-3,3,2,66.67%,46.0,226,1,0,28.8,115,4,44.0,189,137,2-2,31,25,11,9,1,84,20,0,7,7,3,3,6.0,2,0,138,3,0,1,12,6,2-3,3,2,66.67%,11,35,37,0,,0-2-0,9-17,17,9,52.94%,40,50,40:50,8,23,326,74,74,35,0,2,0,2,0-0,0,0,0,0,37
59759,2024,NO,LV,10,25,0,4.7,6.2,5.1,55.56%,1,1,1-1,2,1,1,13,8,1,4,1-1,1,1,100.00%,2-0,0,2,12/29,0-0,0,0,0.00%,47.1,218,3,2,0.0,0,0,42.6,188,81,1-1,36,20,8,10,1,85,10,0,0,10,0,0,21.0,1,0,330,7,0,3,21,32,0-1,1,0,0.00%,4,13,30,0,,0-1-0,1-10,10,1,10.00%,22,10,22:10,4,13,269,53,53,13,0,1,0,1,0-0,0,0,0,0,30,6.4,4.1,5.2,57.14%,2,1,4-4,1,4,4,22,14,1,7,0-0,0,0,0.00%,0-0,0,0,12/29,1-2,2,1,50.00%,49.5,242,2,0,26.0,52,2,39.3,232,156,1-2,35,20,14,3,1,20,25,0,3,10,3,9,10.7,3,1,198,4,0,2,32,21,2-4,4,2,50.00%,7,38,10,0,,0-2-0,10-18,18,10,55.56%,37,50,37:50,1,22,388,74,74,38,1,2,0,2,0-0,0,0,0,0,10
59517,2024,NYG,MIN,6,28,1,3.5,3.5,3.5,52.38%,0,0,2-2,1,2,2,14,8,1,5,1-3,3,1,33.33%,1-0,0,1,9/8,0-1,1,0,0.00%,46.2,186,4,2,22.0,22,1,46.2,166,74,0-0,42,22,8,9,1,95,6,0,3,0,3,0,0.0,1,0,277,6,0,4,0,0,0-3,3,0,0.00%,5,21,20,0,,0-0-0,7-18,18,7,38.89%,32,26,32:26,5,14,240,68,68,21,0,0,0,0,0-0,0,0,0,0,20,8.0,4.3,6.1,79.17%,4,4,0-0,0,0,0,17,8,2,7,1-1,1,1,100.00%,1-1,1,1,9/8,1-1,1,1,100.00%,42.0,208,3,1,0.0,0,0,42.0,201,111,4-4,24,19,8,7,2,63,28,0,7,7,14,0,0.0,1,0,168,4,0,3,0,0,2-2,2,2,100.00%,7,26,7,0,,1-2-1,3-10,10,3,30.00%,27,34,27:34,1,17,312,51,51,26,0,2,1,4,0-0,0,0,0,0,7
59556,2024,NYG,DAL,15,20,0,6.8,1.1,4.7,72.50%,0,0,5-5,1,5,5,16,12,0,4,3-4,4,3,75.00%,1-0,0,1,9/26,0-1,1,0,0.00%,44.0,281,1,1,21.8,87,4,44.0,277,26,0-0,40,29,12,4,0,35,15,0,3,6,3,3,22.0,1,0,44,1,0,1,22,0,0-2,2,0,0.00%,4,24,4,0,,0-0-0,5-16,16,5,31.25%,35,37,35:37,1,16,303,65,65,24,0,0,0,0,0-0,0,0,0,0,4,7.6,3.5,5.7,81.48%,2,2,2-3,1,3,2,14,9,0,5,1-1,1,1,100.00%,1-0,0,1,9/26,1-1,1,1,100.00%,55.0,221,1,0,0.0,0,0,41.0,213,80,2-2,27,22,9,11,0,89,20,0,7,7,3,3,0.0,0,1,165,3,0,1,0,22,1-1,1,1,100.00%,5,23,8,0,,0-2-0,3-10,10,3,30.00%,24,23,24:23,1,14,293,51,51,23,1,2,0,2,0-0,0,0,0,0,8
59598,2024,NYG,CIN,7,17,1,4.4,3.8,4.2,53.66%,1,1,0-2,2,2,0,24,10,3,11,3-5,5,3,60.00%,0-0,0,0,10/13,1-1,1,1,100.00%,46.8,205,2,1,0.0,0,0,43.5,190,119,1-1,41,22,10,2,3,9,7,0,0,0,7,0,0.5,2,0,187,4,0,2,1,13,1-2,2,1,50.00%,11,31,15,0,,1-0-0,5-15,15,5,33.33%,34,7,34:07,2,24,309,74,74,31,0,0,1,1,0-0,0,0,0,0,15,5.7,6.1,5.8,67.86%,2,2,1-1,1,1,1,13,10,0,3,0-0,0,0,0.00%,2-1,1,2,10/13,0-1,1,0,0.00%,46.3,208,4,0,31.0,31,1,42.8,183,121,2-2,28,19,10,6,0,67,17,0,7,0,3,7,4.3,3,1,278,6,0,4,13,1,0-1,1,0,0.00%,3,20,25,0,,2-0-0,4-11,11,4,36.36%,25,53,25:53,4,13,304,52,52,20,1,0,2,2,0-0,0,0,0,0,25
59608,2024,NYG,PHI,3,28,1,1.2,4.2,2.2,58.62%,0,0,1-1,0,1,1,10,6,0,4,0-0,0,0,0.00%,3-0,0,3,10/20,0-0,0,0,0.00%,47.0,105,4,0,0.0,0,0,42.9,43,76,0-0,29,17,6,5,0,35,3,0,0,3,0,0,7.0,5,0,517,11,0,4,35,45,0-1,1,0,0.00%,4,18,62,0,,0-0-0,3-14,14,3,21.43%,24,40,24:40,8,10,119,55,55,18,0,0,0,0,0-0,0,0,0,0,62,3.5,6.0,5.2,66.67%,4,4,0-0,7,0,0,20,6,1,13,3-3,3,3,100.00%,0-0,0,0,10/20,3-3,3,3,100.00%,52.4,114,2,0,0.0,0,0,45.5,70,269,4-4,15,10,6,6,1,35,28,0,0,14,7,7,15.0,3,1,419,8,0,2,45,35,3-3,3,3,100.00%,13,45,44,0,,3-1-0,1-13,13,1,7.69%,35,20,35:20,5,20,339,65,65,45,1,1,3,4,0-0,0,0,0,0,44
59639,2024,NYG,WAS,22,27,0,5.8,5.3,5.5,76.92%,1,1,1-1,0,1,1,25,10,3,12,2-2,2,2,100.00%,1-1,1,1,11/3,2-2,2,2,100.00%,46.0,174,1,0,25.0,125,5,42.0,162,164,1-1,26,20,10,4,3,51,22,0,0,7,3,12,6.0,2,0,92,2,0,1,12,8,2-3,3,2,66.67%,12,31,12,0,,1-2-0,6-11,11,6,54.55%,32,0,32:00,2,25,326,59,59,31,0,2,1,3,0-2,2,0,0,0,12,9.5,3.9,6.0,68.18%,3,3,2-2,0,2,2,21,8,2,11,2-2,2,2,100.00%,0-0,0,0,11/3,2-4,4,2,50.00%,54.5,209,1,0,35.0,35,1,48.5,209,149,3-3,22,15,8,5,2,52,27,0,7,14,3,3,8.0,1,0,109,2,0,1,8,12,3-6,6,3,50.00%,11,38,0,0,,1-2-0,5-12,12,5,41.67%,28,0,28:00,0,21,358,60,60,38,0,2,1,3,0-0,0,0,0,0,0
59680,2024,NYG,TB,7,30,1,4.7,3.8,4.4,68.75%,1,1,0-0,1,0,0,17,11,1,5,0-2,2,0,0.00%,2-1,1,2,11/24,1-2,2,1,50.00%,42.0,192,3,0,33.0,33,1,38.3,169,76,1-1,32,22,11,4,1,42,7,0,0,0,0,7,8.0,1,0,168,4,0,3,8,15,1-3,3,1,33.33%,5,20,23,0,,1-0-0,5-11,11,5,45.45%,26,1,26:01,4,17,245,56,56,20,0,0,1,1,0-0,0,0,0,0,23,9.8,4.9,7.3,80.00%,4,3,1-1,2,1,1,24,12,2,10,1-2,2,1,50.00%,4-1,1,4,11/24,3-4,4,3,75.00%,40.0,294,1,0,6.0,6,1,36.0,294,157,3-4,30,24,12,4,2,29,30,0,7,16,7,0,15.0,1,0,80,2,0,1,15,8,4-5,5,4,80.00%,10,32,0,0,,4-0-0,6-11,11,6,54.55%,33,59,33:59,0,24,451,62,62,32,0,0,4,4,0-0,0,0,0,0,0
59706,2024,NYG,NO,11,14,0,4.2,4.9,4.4,42.86%,0,0,1-2,1,2,1,16,12,0,4,2-4,4,2,50.00%,0-0,0,0,12/8,1-1,1,1,100.00%,37.4,227,4,1,24.5,49,2,37.4,213,112,0-0,49,21,12,12,0,112,11,0,0,3,0,8,9.2,5,0,299,8,0,4,46,0,1-3,3,1,33.33%,4,23,14,0,,1-0-0,5-19,19,5,26.32%,28,11,28:11,2,16,325,74,74,23,0,0,1,1,1-1,1,1,0,0,14,6.1,2.8,4.4,64.52%,2,2,0-2,5,2,0,18,10,1,7,0-1,1,0,0.00%,2-0,0,2,12/8,1-1,1,1,100.00%,41.7,219,2,1,23.5,47,2,35.1,200,92,2-2,31,20,10,6,1,40,14,0,7,0,7,0,0.0,0,0,292,7,0,2,0,46,2-2,2,2,100.00%,7,33,19,0,,1-1-0,5-15,15,5,33.33%,31,49,31:49,2,18,292,66,66,33,0,1,1,2,0-0,0,0,0,0,19
